-0.05706482	-0.014748093	-0.046863407	0.0637866	-0.09912743	0.011654094	-0.025774866	0.034226384	-0.014045593	-0.0008540463	0.0023409228	-0.02388908	-0.012561006	-0.010316787	-0.0073126247	-0.012691755
0.0059183277	-0.033826906	-0.055189855	0.041482445	-0.041249715	0.030171396	0.012287578	-0.036828987	0.031246018	-0.016433004	-0.009306207	0.0073169284	0.0045442916	0.042059716	-0.01918976	-0.004941321
0.006361558	-0.024234533	-0.0404539	-0.005060089	0.0019539036	-0.056442622	-0.08563475	-0.026689999	-0.027642393	0.026511118	0.015560763	0.008850914	-0.018994039	0.018277606	-0.015449977	0.01365674
-0.020410053	-0.020873299	0.03494849	-0.015710123	0.055558726	0.010210469	0.04022638	0.0046699857	-0.036123727	-0.05925988	-0.033380106	-0.03379903	-0.0034413945	0.01939314	0.009150114	0.0210242
0.03243289	-0.0034621134	0.057973932	-0.03265461	-0.054548535	-0.035594575	-0.008787036	0.024976475	-0.050145674	0.029202852	-0.0022321946	0.034334715	-0.04723691	-0.03065602	-0.040531255	0.0029143742
-0.019909618	-0.020784356	0.023845516	-0.021282973	0.01930025	-0.04673174	0.04439346	-0.0012877893	-0.020207522	0.003920352	-0.0135474615	-0.036180213	-0.021521268	-0.022451006	0.01016546	0.004839955
-0.0033312978	-0.013083421	-0.029877756	0.007084022	0.036652107	-0.003887754	0.06716801	0.016123218	0.0053302413	-0.016900895	0.034628578	-0.017743865	-0.023154425	0.018986044	0.0062415907	0.032797623
0.0057001878	-0.017781666	0.029228054	0.036983185	-0.0027917558	-0.010211893	0.029215042	-0.04493837	-0.028308457	-0.021881279	0.01043483	-0.0412842	-0.063782774	0.012687528	0.023288298	0.014038883
-0.0049698213	0.03045021	-0.051534988	0.013622966	-0.033698816	-0.030628862	-0.04262164	-0.032843035	0.033319343	0.0100132795	0.016118985	0.020690717	0.0042200144	0.0036519924	-0.021212822	0.04937269
-0.05091448	-0.008980351	-0.05501355	0.027069286	-0.07576382	0.0069592353	0.0040180646	0.025680358	-0.002968932	-0.012821151	-0.012436133	0.019027196	-0.0033785547	-0.022708809	-0.04560603	-0.00982946
0.021786217	0.037828464	-0.052052986	-0.013362267	0.031015156	0.031612866	0.021259012	0.025966257	0.0278114	-0.034644045	-0.026160367	0.015954718	0.0037197564	0.0061707087	0.01004834	-0.03697018
-0.0008089128	-0.010178553	0.014812985	0.03640372	-0.032817177	-0.05783405	-0.026356736	-0.01174224	0.060998496	-0.03226978	-0.042146534	0.0031620797	0.0376981	0.039310776	0.030977044	-0.017927244
0.011589481	-0.009729847	-0.032279104	-0.00047910423	-0.07065073	0.01975473	0.025705826	0.049106408	-0.032214195	0.0039976668	0.022782234	-0.011394671	0.053862646	0.0051920936	0.021855418	0.02396482
0.035061568	0.028717436	-0.007909034	-0.035953395	-0.033118684	-0.0069458834	-0.064993106	0.0293431	-0.029574484	-0.008126597	0.015835874	0.020981384	-0.04299539	0.0058905273	0.00067724875	-0.02848702
0.047342055	0.038850874	-0.032645132	0.010774052	0.019147966	0.0055007385	-0.03687076	0.010408537	0.022313721	0.028576538	0.010308103	-0.058450498	0.025502693	-0.010571886	0.003953236	-0.017378718
-0.016935423	-0.018657785	0.009222113	-0.03542929	0.0045098457	0.023462527	0.0038131666	0.041368738	-0.010517085	-0.0047778073	0.029266845	0.014609306	-0.032325186	0.032801043	-0.043813564	-0.03355811
-0.00715815	-0.007759472	-0.00020826841	-0.015619792	0.059134502	0.012810307	0.04505544	0.012495775	0.018204415	-0.056746934	-0.059322957	-0.010523654	0.03763266	0.010464705	0.033129394	-0.0128257545
-0.009308408	0.05569137	0.013899612	0.09153251	-0.056258794	-0.031967804	-0.0106365355	-0.008589909	-0.025458174	0.040884625	0.012831886	0.006323166	-0.007921649	0.014484031	0.024117928	0.022064488
-0.04426385	0.0038120423	-0.004063133	0.015377841	-0.014697392	-0.02972998	0.008667515	0.033192523	0.00081286917	-0.01510751	-0.04136551	0.040157698	0.036155738	-0.012794819	0.03888273	0.013367626
-0.02522046	0.035624392	0.006082947	-0.035874624	0.01668948	-0.005587387	-0.028613532	-0.0068287808	0.033849277	-0.06611264	-0.054846156	-0.031832367	0.022157067	-0.036513552	0.047912326	0.017759351
0.04267772	-0.016932206	0.029203285	-0.03362794	-0.055605266	0.01755125	-0.047491536	-0.021964375	0.019685285	0.025847834	0.034251563	-0.033362255	-0.02219868	0.008930168	-0.022127157	-0.025780424
-0.014200673	0.06816936	-0.056019783	-0.0024721143	0.0443653	-0.023228226	-0.040029705	0.026020063	0.058972433	0.032727256	0.024599945	0.06366704	-0.0017548243	-0.0013282342	-0.044733886	0.07075236
0.0021396237	-0.045429643	0.044591844	-0.016533883	-0.013114509	0.01515881	0.032452125	0.034710854	-0.018830618	-0.0028751506	0.016980631	-0.0018700724	0.011313791	-0.0008631046	-0.038654853	-0.01221928
0.018296842	0.046209462	0.0048643397	0.03184536	0.042323925	0.02648862	-0.053460736	-0.019062525	-0.046556592	-0.01878759	0.051896024	-2.1377928e-06	-0.04334087	0.03736095	-0.018760743	-0.018442674
0.03123567	-0.021780193	0.040279225	0.013953571	0.03135375	0.035634227	-0.016088026	0.005015076	0.058244325	-0.011759542	-0.030061444	-0.044468727	0.047490645	-0.010310703	-0.013042551	-0.018232668
-0.0012933381	-0.027389633	-0.004806052	0.012203939	-0.005655062	-0.0086593535	-0.026768694	-0.035786126	-0.012342768	0.00710319	0.017601587	0.0024409136	0.0075525725	-0.024146166	0.01824011	-0.038066678
0.020367688	0.026667781	0.0086651	0.033901602	0.05687059	0.010449565	-0.0046616783	0.027345791	-0.008109722	-0.028156629	-0.042135183	0.0189543	-0.02859249	0.036939528	-0.032552384	0.027475808
0.03754474	0.038295053	-0.024756178	-0.0076247193	-0.013691861	-0.04262798	-0.030620482	0.04426924	0.029895468	-0.02320805	0.039741114	0.005345206	-0.014646734	0.00408935	0.024977604	-0.046177555
-0.0063404473	0.006302648	-0.03014337	-0.019601969	0.04008993	0.026804565	0.06777502	0.009311569	0.027158484	-0.044901554	0.020236963	0.0663525	-0.061167248	0.011822963	0.017596006	0.008696188
-0.045042988	-0.024312964	0.045789756	-0.05513976	0.0069017857	-0.022189578	-0.012405836	-0.006670201	-0.036821205	-0.046935197	0.026210535	0.0031102363	-0.011885778	-0.05221755	0.021813788	0.015793528
-0.020669818	-0.039073095	0.011409397	-0.044229567	-0.04929378	-0.0033007255	-0.047607593	0.042087536	0.007292509	0.0052159717	-0.023735642	0.020682067	-0.019204808	-0.05745001	-0.015778318	0.0024889084
-0.047740106	-0.049745537	-0.001862222	0.0007920091	0.00043764908	0.051461663	-0.011483415	-0.01751501	0.016078921	0.0030277888	0.0044723	0.036346324	-0.039508797	-0.022829344	0.03398285	-0.025751045
-0.03197974	0.014836222	0.0556893	0.0061208475	-0.055386227	-0.0024116458	0.0069755334	0.035383925	0.03771303	0.03305172	-0.018806374	-0.009601095	0.03990164	0.0047187447	0.031373024	-0.019851642
0.04103892	0.0026918454	0.037862293	0.009277798	0.039928705	-0.013694473	0.0676322	-0.042154744	0.035614863	0.030340688	-0.06155551	0.0013626523	0.037546806	-0.036566008	-0.010531275	-0.041511267
-0.03395447	0.0031574443	-0.021231202	0.01731494	0.016261159	-0.00845168	-0.02950762	0.008965788	0.027292455	-0.021899773	0.015237646	0.046752438	-0.043104958	-0.031611964	0.046129692	-0.021304416
